,MsSubClass,Zone,Neighborhood,Area,Room,YearBuilt,Sale-Rent,Document,Floor,AllFloors,Elevator,Warehouse,Parking,Reconstruction,Balconcy,PricePerMeter,TotalPrice
35458,0,20,308,58,2,21,0,0,3,12,1,1,1,1,1,31896000.0,1850000000.0
35459,0,20,308,90,2,21,0,0,2,12,0,1,0,1,1,50000000.0,4500000000.0
35460,0,20,309,119,2,5,0,0,5,12,1,1,1,0,1,76500000.0,9103500000.0
35461,0,20,310,67,1,18,0,2,4,15,1,1,0,1,1,40298000.0,2700000000.0
35462,0,20,308,79,2,17,0,0,3,15,1,1,1,1,1,34936000.0,2760000000.0
35463,0,21,317,28,0,15,0,0,1,2,0,1,0,1,0,117857000.0,3300000000.0
35464,0,21,317,45,1,23,0,0,1,2,0,1,0,1,1,71111000.0,3200000000.0
35465,0,21,317,54,1,8,0,0,2,2,1,1,1,1,1,36111000.0,1950000000.0
35466,0,21,317,86,2,6,0,0,2,2,1,1,1,1,1,50000000.0,4300000000.0
35467,0,21,317,88,2,1,0,3,5,2,1,1,1,0,1,74431000.0,6550000000.0
35468,0,21,317,40,1,9,0,0,1,3,0,1,1,1,1,23750000.0,950000000.0
35469,0,21,317,40,1,7,0,0,3,3,1,1,1,1,1,58750000.0,2350000000.0
35470,0,21,317,41,1,6,0,0,2,3,0,1,1,1,1,54390000.0,2230000000.0
35471,0,21,317,42,1,8,0,0,1,3,0,1,0,1,0,33333000.0,1400000000.0
35472,0,21,319,45,1,13,0,0,1,3,0,1,1,1,1,37777000.0,1700000000.0
35473,0,21,317,45,1,6,0,0,3,3,0,1,1,1,1,50000000.0,2250000000.0
35474,0,21,317,45,1,6,0,0,2,3,1,1,1,1,1,62222000.0,2800000000.0
35475,0,21,317,46,1,18,0,0,3,3,0,1,1,1,1,71630000.0,3295000000.0
35476,0,21,317,47,2,7,0,0,1,3,1,1,1,1,1,46808000.0,2200000000.0
35477,0,21,317,47,1,6,0,0,1,3,1,1,0,1,1,57446000.0,2700000000.0
35478,0,21,317,47,1,5,0,0,1,3,1,1,1,1,1,59574000.0,2800000000.0
35479,0,21,320,49,1,20,0,0,2,3,0,1,1,1,0,70408000.0,3450000000.0
35480,0,21,317,49,1,6,0,3,1,3,1,1,1,0,0,24897000.0,1220000000.0
35481,0,21,317,49,1,5,0,0,1,3,0,1,1,1,1,26530000.0,1300000000.0
35482,0,21,317,50,1,20,0,0,1,3,0,1,0,0,1,68000000.0,3400000000.0
35483,0,21,317,50,1,13,0,0,1,3,0,1,0,1,1,28000000.0,1400000000.0
35484,0,21,317,51,1,15,0,0,3,3,0,1,1,1,1,54901000.0,2800000000.0
35485,0,21,317,51,1,15,0,1,3,3,0,1,0,1,1,69607000.0,3550000000.0
35486,0,21,317,53,1,21,0,0,3,3,0,1,1,1,1,64528000.0,3420000000.0
35487,0,21,317,53,1,19,0,0,3,3,0,1,0,1,1,58396000.0,3095000000.0
35488,0,21,317,53,1,18,0,0,1,3,0,1,1,1,1,73962000.0,3920000000.0
35489,0,21,317,53,2,8,0,0,2,3,0,1,1,1,1,29433000.0,1560000000.0
35490,0,21,317,53,3,7,0,0,2,3,0,1,1,1,1,43396000.0,2300000000.0
35491,0,21,322,53,1,5,0,0,2,3,1,1,1,0,1,67924000.0,3600000000.0
35492,0,21,318,54,2,13,0,0,3,3,0,1,0,0,0,34314000.0,1853000000.0
35493,0,21,320,55,1,18,0,0,1,3,0,1,1,1,1,65454000.0,3600000000.0
35494,0,21,317,57,1,5,0,0,3,3,1,1,1,1,1,22807000.0,1300000000.0
35495,0,21,317,58,1,18,0,0,3,3,0,1,0,1,1,58586000.0,3398000000.0
35496,0,21,317,58,1,17,0,0,3,3,0,1,0,1,1,58568000.0,3397000000.0
35497,0,21,317,58,2,6,0,0,2,3,1,1,1,0,1,24137000.0,1400000000.0
35498,0,21,322,58,1,1,0,0,2,3,1,1,1,0,1,73448000.0,4260000000.0
35499,0,21,317,60,1,20,0,0,3,3,0,1,0,1,1,55833000.0,3350000000.0
35500,0,21,317,60,2,9,0,0,3,3,1,1,1,1,1,41666000.0,2500000000.0
35501,0,21,318,60,1,7,0,2,2,3,0,1,1,0,1,27000000.0,1620000000.0
35502,0,21,317,60,1,5,0,0,3,3,1,1,1,0,0,31333000.0,1880000000.0
35503,0,21,317,61,1,8,0,0,2,3,0,1,0,1,1,30491000.0,1860000000.0
35504,0,21,317,62,1,6,0,0,1,3,1,1,1,1,1,16129000.0,1000000000.0
35505,0,21,317,63,2,13,0,0,3,3,0,1,1,1,1,23174000.0,1460000000.0
35506,0,21,317,64,2,10,0,0,3,3,0,1,1,1,1,32187000.0,2060000000.0
35507,0,21,317,64,1,6,0,0,2,3,1,1,1,1,1,50000000.0,3200000000.0
35508,0,21,319,65,2,11,0,0,2,3,1,1,1,1,0,73523000.0,4779000000.0
35509,0,21,319,65,2,11,0,0,2,3,1,0,1,1,1,73523000.0,4779000000.0
35510,0,21,317,65,2,10,0,0,2,3,1,0,1,1,1,73338000.0,4767000000.0
35511,0,21,317,65,2,6,0,0,2,3,0,1,1,1,1,43846000.0,2850000000.0
35512,0,21,318,65,2,4,0,3,2,3,0,1,1,0,1,28000000.0,1820000000.0
35513,0,21,319,66,2,11,0,0,2,3,1,1,1,1,1,72257000.0,4769000000.0
35514,0,21,319,66,2,10,0,0,2,3,1,1,1,1,1,72272000.0,4770000000.0
35515,0,21,319,66,2,9,0,0,3,3,1,1,1,1,1,83333000.0,5500000000.0
35516,0,21,317,67,2,8,0,0,2,3,1,1,1,0,1,41791000.0,2800000000.0
35517,0,21,317,67,2,6,0,0,3,3,1,1,1,1,1,36567000.0,2450000000.0
35518,0,21,317,68,2,6,0,0,1,3,0,1,1,1,1,36764000.0,2500000000.0
35519,0,21,317,69,2,22,0,0,3,3,0,1,1,1,1,54927000.0,3790000000.0
35520,0,21,317,70,2,22,0,0,3,3,0,1,1,1,1,54071000.0,3785000000.0
35521,0,21,317,70,2,10,0,0,2,3,1,1,1,1,1,67142000.0,4700000000.0
35522,0,21,317,70,2,7,0,0,1,3,1,1,1,1,1,20000000.0,1400000000.0
35523,0,21,317,70,2,7,0,0,2,3,1,1,1,0,1,42142000.0,2950000000.0
35524,0,21,317,70,2,6,0,0,2,3,0,1,1,0,1,42142000.0,2950000000.0
35525,0,21,319,71,1,11,0,0,3,3,1,1,1,1,1,68436000.0,4859000000.0
35526,0,21,319,71,2,11,0,0,2,3,1,1,1,1,1,73929000.0,5249000000.0
35527,0,21,319,72,1,10,0,0,3,3,1,1,1,1,1,67291000.0,4845000000.0
35528,0,21,319,72,2,10,0,0,2,3,1,1,1,1,1,72875000.0,5247000000.0
35529,0,21,317,73,2,13,0,0,2,3,0,1,1,1,1,31506000.0,2300000000.0
35530,0,21,321,73,2,9,0,0,3,3,0,0,1,0,1,53000000.0,3869000000.0
35531,0,21,319,74,2,8,0,0,2,3,1,1,1,1,0,77500000.0,5735000000.0
35532,0,21,319,74,2,8,0,0,3,3,1,1,1,1,0,77689000.0,5749000000.0
35533,0,21,318,75,2,28,0,0,3,3,0,0,1,1,1,53333000.0,3999999999.0
35534,0,21,317,75,2,15,0,0,2,3,0,1,1,1,1,44000000.0,3300000000.0
35535,0,21,317,78,2,9,0,0,1,3,1,1,0,1,1,20641000.0,1610000000.0
35536,0,21,317,80,2,13,0,3,1,3,0,1,1,1,0,63750000.0,5100000000.0
35537,0,21,317,80,2,6,0,0,1,3,1,1,1,1,1,65000000.0,5200000000.0
35538,0,21,317,81,2,21,0,0,0,3,0,1,1,0,1,63950000.0,5180000000.0
35539,0,21,317,81,2,13,0,0,3,3,0,1,1,1,1,65432000.0,5300000000.0
35540,0,21,319,81,2,11,0,0,3,3,0,1,1,1,1,64197000.0,5200000000.0
35541,0,21,321,86,2,2,0,0,3,3,1,1,1,1,1,59302000.0,5100000000.0
35542,0,21,318,87,1,32,0,2,3,3,0,0,1,0,1,45977000.0,4000000000.0
35543,0,21,317,87,2,3,0,0,1,3,1,1,1,0,1,74712000.0,6500000000.0
35544,0,21,317,90,2,8,0,0,1,3,0,1,0,0,1,66666000.0,6000000000.0
35545,0,21,319,90,2,1,0,0,3,3,1,1,1,0,1,94988000.0,8549000000.0
35546,0,21,319,91,2,2,0,0,3,3,1,1,1,0,1,93934000.0,8548000000.0
35547,0,21,319,93,2,14,0,0,2,3,0,1,1,1,1,75000000.0,6975000000.0
35548,0,21,321,93,2,10,0,0,2,3,1,1,1,1,1,53000000.0,4929000000.0
35549,0,21,317,93,2,3,0,0,3,3,1,1,1,0,1,71505000.0,6650000000.0
35550,0,21,319,94,2,15,0,0,2,3,0,1,1,1,1,72180000.0,6785000000.0
35551,0,21,319,94,2,13,0,0,1,3,0,1,1,1,1,69680000.0,6550000000.0
35552,0,21,319,95,2,28,0,0,3,3,0,1,1,1,1,59473000.0,5650000000.0
35553,0,21,319,95,2,3,0,0,3,3,1,1,1,0,1,87347000.0,8298000000.0
35554,0,21,319,96,2,3,0,0,2,3,1,1,1,1,1,85937000.0,8250000000.0
35555,0,21,321,98,2,8,0,0,3,3,1,1,1,0,1,51020000.0,5000000000.0
35556,0,21,318,98,2,2,0,0,1,3,1,0,1,0,1,47755000.0,4680000000.0
35557,0,21,319,100,2,23,0,0,3,3,0,1,1,1,0,75000000.0,7500000000.0
35558,0,21,322,100,2,7,0,0,1,3,1,1,1,1,1,65000000.0,6500000000.0
35559,0,21,322,100,2,6,0,0,1,3,1,1,1,0,1,63200000.0,6320000000.0
35560,0,21,318,100,2,2,0,0,3,3,0,1,0,0,1,30000000.0,3000000000.0
35561,0,21,317,110,2,1,0,0,3,3,1,1,1,1,1,41000000.0,4510000000.0
35562,0,21,321,118,3,11,0,0,2,3,0,1,1,0,1,59322000.0,7000000000.0
35563,0,21,317,142,2,18,0,0,1,3,0,1,1,1,0,56338000.0,8000000000.0
35564,0,21,317,45,2,21,0,0,0,4,0,1,1,1,0,72222000.0,3250000000.0
35565,0,21,317,45,1,19,0,0,0,4,0,1,1,1,0,77777000.0,3500000000.0
35566,0,21,317,45,1,6,0,0,3,4,1,1,1,1,1,31111000.0,1400000000.0
35567,0,21,317,46,1,16,0,0,4,4,0,1,0,1,0,71739000.0,3300000000.0
35568,0,21,317,47,1,8,0,0,1,4,1,1,0,1,1,60638000.0,2850000000.0
35569,0,21,320,48,1,10,0,0,3,4,1,0,1,1,1,75000000.0,3600000000.0
35570,0,21,317,49,1,9,0,0,2,4,1,1,1,1,1,35306000.0,1730000000.0
35571,0,21,317,50,1,18,0,0,1,4,0,1,1,1,1,75000000.0,3750000000.0
35572,0,21,317,51,1,18,0,0,2,4,0,1,0,1,1,67647000.0,3450000000.0
35573,0,21,317,51,1,18,0,0,2,4,0,1,1,1,1,66862000.0,3410000000.0
35574,0,21,317,51,1,5,0,0,3,4,1,1,1,1,1,23529000.0,1200000000.0
35575,0,21,317,51,1,3,0,0,2,4,1,1,1,1,1,43921000.0,2240000000.0
35576,0,21,317,52,1,18,0,0,1,4,0,1,1,1,1,72115000.0,3750000000.0
35577,0,21,317,53,1,21,0,0,3,4,0,1,0,1,1,59245000.0,3140000000.0
35578,0,21,317,53,1,20,0,0,3,4,0,1,0,1,1,57452000.0,3045000000.0
35579,0,21,317,53,1,19,0,0,2,4,0,1,1,1,1,69433000.0,3680000000.0
35580,0,21,317,53,1,18,0,0,1,4,0,1,1,1,1,77679000.0,4117000000.0
35581,0,21,317,53,1,18,0,0,3,4,0,1,1,0,0,64716000.0,3430000000.0
35582,0,21,317,53,1,15,0,0,2,4,0,1,1,1,1,68679000.0,3640000000.0
35583,0,21,317,53,1,7,0,0,3,4,1,1,1,1,1,35849000.0,1900000000.0
35584,0,21,319,53,2,3,0,0,2,4,1,1,1,1,1,31132000.0,1650000000.0
35585,0,21,317,54,1,19,0,0,3,4,0,1,1,1,1,62962000.0,3400000000.0
35586,0,21,317,55,1,20,0,0,3,4,0,1,0,1,1,56363000.0,3100000000.0
35587,0,21,317,55,1,19,0,0,4,4,0,1,0,1,0,57290000.0,3151000000.0
35588,0,21,317,55,1,3,0,0,2,4,1,1,1,0,1,21818000.0,1200000000.0
35589,0,21,321,55,1,1,0,3,2,4,1,0,0,0,1,59090000.0,3250000000.0
35590,0,21,317,56,1,20,0,0,2,4,0,1,1,1,1,64732000.0,3625000000.0
35591,0,21,317,58,1,21,0,0,0,4,0,1,1,1,1,68965000.0,4000000000.0
35592,0,21,317,58,1,3,0,0,2,4,1,1,1,0,1,22413000.0,1300000000.0
35593,0,21,317,59,2,8,0,0,3,4,1,1,1,1,1,42372000.0,2500000000.0
35594,0,21,317,59,1,3,0,0,2,4,1,1,1,0,1,22033000.0,1300000000.0
35595,0,21,317,60,1,21,0,0,2,4,0,0,0,1,1,53250000.0,3195000000.0
35596,0,21,317,60,1,21,0,0,3,4,0,0,0,0,0,52500000.0,3150000000.0
35597,0,21,317,60,1,18,0,0,2,4,0,1,1,1,1,71483000.0,4289000000.0
35598,0,21,317,60,2,8,0,0,3,4,1,1,1,1,1,43333000.0,2600000000.0
35599,0,21,317,60,2,6,0,0,4,4,1,1,1,0,1,45000000.0,2700000000.0
35600,0,21,321,60,2,3,0,0,2,4,1,1,1,0,1,25000000.0,1500000000.0
35601,0,21,317,61,2,17,0,0,3,4,0,1,1,0,1,65573000.0,4000000000.0
35602,0,21,317,61,2,15,0,0,0,4,0,1,1,0,1,75409000.0,4600000000.0
35603,0,21,317,61,2,10,0,0,1,4,1,1,1,1,1,27868000.0,1700000000.0
35604,0,21,317,61,2,8,0,0,1,4,1,1,1,1,1,40983000.0,2500000000.0
35605,0,21,317,62,1,18,0,0,1,4,0,1,1,1,1,66129000.0,4100000000.0
35606,0,21,321,62,1,17,0,0,3,4,0,1,1,0,1,35483000.0,2200000000.0
35607,0,21,323,62,1,14,0,2,2,4,0,1,1,1,1,16129000.0,1000000000.0
35608,0,21,317,63,2,23,0,0,1,4,0,1,0,0,1,61904000.0,3900000000.0
35609,0,21,317,63,1,19,0,0,2,4,0,0,0,0,1,30158000.0,1900000000.0
35610,0,21,317,63,2,19,0,0,0,4,0,1,0,0,1,62698000.0,3950000000.0
35611,0,21,317,63,1,17,0,0,1,4,0,1,1,1,1,65396000.0,4120000000.0
35612,0,21,317,63,2,13,0,0,2,4,0,1,1,1,1,19047000.0,1200000000.0
35613,0,21,321,63,1,1,0,3,3,4,1,1,1,0,1,62698000.0,3950000000.0
35614,0,21,317,64,2,18,0,0,2,4,0,1,0,1,0,58125000.0,3720000000.0
35615,0,21,317,64,2,16,0,0,3,4,0,1,1,1,1,66718000.0,4270000000.0
35616,0,21,317,64,1,6,0,0,2,4,1,1,1,1,1,71093000.0,4550000000.0
35617,0,21,319,64,2,3,0,0,2,4,1,1,1,1,1,39062000.0,2500000000.0
35618,0,21,317,65,2,23,0,0,1,4,0,1,1,0,1,66153000.0,4300000000.0
35619,0,21,317,65,1,17,0,0,2,4,1,1,1,0,1,72307000.0,4700000000.0
35620,0,21,319,65,2,12,0,0,2,4,1,0,1,1,1,75076000.0,4880000000.0
35621,0,21,317,66,2,23,0,0,1,4,0,1,1,0,1,68181000.0,4500000000.0
35622,0,21,317,66,2,18,0,0,1,4,0,1,1,0,1,68181000.0,4500000000.0
35623,0,21,317,66,2,18,0,0,1,4,0,1,1,1,0,66666000.0,4400000000.0
35624,0,21,317,66,1,17,0,0,2,4,1,1,1,1,1,69696000.0,4600000000.0
35625,0,21,319,66,2,11,0,0,3,4,1,0,1,0,0,73909000.0,4878000000.0
35626,0,21,317,67,2,20,0,0,3,4,0,1,0,1,1,55223000.0,3700000000.0
35627,0,21,317,67,1,19,0,0,1,4,0,1,0,1,1,66417000.0,4450000000.0
35628,0,21,317,67,2,19,0,0,3,4,1,1,1,1,1,16583000.0,1111111111.0
35629,0,21,317,68,2,19,0,0,1,4,0,1,1,1,1,72794000.0,4950000000.0
35630,0,21,317,68,2,18,0,0,1,4,0,1,1,1,1,69852000.0,4750000000.0
35631,0,21,317,68,2,17,0,0,1,4,0,1,1,0,1,68382000.0,4650000000.0
35632,0,21,317,68,2,17,0,0,4,4,1,1,1,1,1,75000000.0,5100000000.0
35633,0,21,317,68,1,10,0,0,1,4,1,1,1,1,1,69117000.0,4700000000.0
35634,0,21,317,68,2,4,0,0,2,4,1,1,1,0,1,29117000.0,1980000000.0
35635,0,21,317,69,1,18,0,0,3,4,0,1,1,1,1,64927000.0,4480000000.0
35636,0,21,317,69,2,18,0,0,1,4,0,1,1,1,1,70246000.0,4847000000.0
35637,0,21,317,69,2,13,0,0,1,4,0,1,1,1,1,71014000.0,4900000000.0
35638,0,21,317,69,1,10,0,0,1,4,1,0,1,1,1,67391000.0,4650000000.0
35639,0,21,317,70,2,21,0,0,1,4,0,1,1,1,1,74285000.0,5200000000.0
35640,0,21,317,70,1,11,0,0,3,4,1,1,1,1,1,70000000.0,4900000000.0
35641,0,21,321,70,2,6,0,0,1,4,1,1,0,0,1,40000000.0,2800000000.0
35642,0,21,317,71,2,15,0,0,4,4,0,1,1,1,0,56338000.0,4000000000.0
35643,0,21,317,73,2,20,0,0,2,4,0,1,0,1,1,54794000.0,4000000000.0
35644,0,21,317,74,2,21,0,0,0,4,0,1,1,1,1,66216000.0,4900000000.0
35645,0,21,317,75,2,21,0,0,1,4,0,1,1,0,1,64400000.0,4830000000.0
35646,0,21,317,75,2,20,0,0,0,4,0,1,1,1,1,63986000.0,4799000000.0
35647,0,21,317,76,2,21,0,0,1,4,0,1,1,0,1,63421000.0,4820000000.0
35648,0,21,317,77,2,19,0,0,3,4,0,1,1,1,0,56493000.0,4350000000.0
35649,0,21,317,78,2,23,0,0,0,4,0,1,1,1,1,65384000.0,5100000000.0
35650,0,21,317,80,2,8,0,0,3,4,1,1,1,0,1,43750000.0,3500000000.0
35651,0,21,321,81,2,9,0,0,2,4,1,1,1,0,1,55308000.0,4480000000.0
35652,0,21,324,82,2,3,0,0,1,4,1,1,1,0,1,69512000.0,5700000000.0
35653,0,21,317,83,2,1,0,0,3,4,1,1,1,1,1,38072000.0,3160000000.0
35654,0,21,317,84,2,1,0,0,4,4,1,1,1,1,1,40476000.0,3400000000.0
35655,0,21,318,87,1,33,0,0,2,4,0,0,1,0,1,48850000.0,4250000000.0
35656,0,21,317,87,1,33,0,2,1,4,0,0,0,1,1,51724000.0,4500000000.0
35657,0,21,317,88,2,11,0,0,1,4,1,1,1,0,1,70000000.0,6160000000.0
35658,0,21,317,89,2,17,0,0,2,4,0,1,1,1,1,64044000.0,5700000000.0
35659,0,21,317,89,2,1,0,0,3,4,1,1,1,0,1,84943000.0,7560000000.0
35660,0,21,317,90,2,18,0,0,3,4,0,1,0,1,1,50000000.0,4500000000.0
35661,0,21,317,90,2,17,0,0,4,4,0,1,1,1,1,53888000.0,4850000000.0
35662,0,21,317,90,2,16,0,0,3,4,0,1,1,1,1,53700000.0,4833000000.0
35663,0,21,317,90,2,1,0,0,2,4,1,1,1,0,1,76666000.0,6900000000.0
35664,0,21,317,90,2,1,0,0,2,4,1,1,1,0,1,80555000.0,7250000000.0
35665,0,21,317,90,2,1,0,0,2,4,1,1,0,0,1,80000000.0,7200000000.0
35666,0,21,317,91,2,1,0,0,3,4,1,1,1,1,1,52000000.0,4732000000.0
35667,0,21,317,92,2,4,0,0,2,4,1,1,1,0,1,76000000.0,6992000000.0
35668,0,21,317,93,2,2,0,0,3,4,1,1,1,0,1,75000000.0,6975000000.0
35669,0,21,317,93,2,1,0,0,1,4,1,1,1,1,1,81720000.0,7600000000.0
35670,0,21,317,93,2,1,0,0,2,4,1,1,1,0,1,74731000.0,6950000000.0
35671,0,21,317,93,2,1,0,0,3,4,1,1,1,1,1,77634000.0,7220000000.0
35672,0,21,317,93,2,1,0,0,3,4,1,1,1,0,0,77419000.0,7200000000.0
35673,0,21,317,97,3,13,0,0,1,4,0,1,1,1,1,74226000.0,7200000000.0
35674,0,21,321,97,2,6,0,0,2,4,1,1,1,0,1,53402000.0,5180000000.0
35675,0,21,317,98,3,13,0,0,0,4,0,1,1,1,1,69897000.0,6850000000.0
35676,0,21,318,100,2,24,0,0,2,4,0,1,1,0,1,70000000.0,7000000000.0
35677,0,21,317,101,2,16,0,0,3,4,0,1,1,1,1,54455000.0,5500000000.0
35678,0,21,318,102,2,25,0,0,1,4,0,1,1,0,0,51960000.0,5300000000.0
35679,0,21,321,107,2,5,0,0,2,4,1,1,1,1,1,58000000.0,6206000000.0
35680,0,21,321,110,2,4,0,0,3,4,1,1,1,1,1,49000000.0,5390000000.0
35681,0,21,321,110,2,3,0,0,3,4,1,1,1,0,1,54500000.0,5995000000.0
35682,0,21,323,114,2,33,0,3,3,4,0,1,0,1,1,57017000.0,6500000000.0
35683,0,21,323,114,2,31,0,3,4,4,0,1,0,1,1,52631000.0,6000000000.0
35684,0,21,323,114,2,30,0,3,3,4,0,1,1,0,1,59649000.0,6800000000.0
35685,0,21,323,117,2,19,0,3,2,4,0,1,1,1,1,53846000.0,6300000000.0
35686,0,21,317,120,2,3,0,0,1,4,1,1,1,1,1,37166000.0,4460000000.0
35687,0,21,320,122,3,10,0,0,2,4,1,1,1,0,1,66393000.0,8100000000.0
35688,0,21,321,125,2,1,0,0,1,4,1,1,1,0,1,56000000.0,7000000000.0
35689,0,21,321,126,3,7,0,0,4,4,1,1,1,0,1,54365000.0,6850000000.0
35690,0,21,321,130,3,1,0,0,1,4,1,1,1,1,1,55384000.0,7200000000.0
35691,0,21,318,150,3,22,0,0,4,4,0,1,1,1,0,48000000.0,7200000000.0
35692,0,21,321,157,3,3,0,2,1,4,1,1,0,0,1,24203000.0,3800000000.0
35693,0,21,321,215,3,3,0,0,1,4,1,1,1,0,1,37209000.0,8000000000.0
35694,0,21,317,40,1,5,0,0,2,5,1,1,1,1,1,25000000.0,1000000000.0
35695,0,21,317,40,1,5,0,0,3,5,1,1,1,1,1,30000000.0,1200000000.0
35696,0,21,317,46,1,18,0,0,1,5,0,1,1,1,0,78260000.0,3600000000.0
35697,0,21,317,48,1,5,0,0,1,5,1,1,1,1,1,37500000.0,1800000000.0
35698,0,21,317,52,1,7,0,0,3,5,1,1,1,0,1,26923000.0,1400000000.0
35699,0,21,317,52,1,5,0,0,3,5,1,1,1,1,1,19230000.0,1000000000.0
35700,0,21,317,53,2,13,0,0,1,5,0,1,0,0,1,62641000.0,3320000000.0
35701,0,21,317,54,1,11,0,0,4,5,1,1,1,0,0,79629000.0,4300000000.0
35702,0,21,321,55,1,6,0,3,5,5,1,1,1,0,0,57000000.0,3135000000.0
35703,0,21,321,57,1,8,0,2,4,5,0,1,0,1,1,26315000.0,1500000000.0
35704,0,21,317,58,1,11,0,0,4,5,1,1,1,1,1,68965000.0,4000000000.0
35705,0,21,317,59,1,7,0,0,5,5,1,1,1,1,1,77627000.0,4580000000.0
35706,0,21,320,61,1,8,0,0,1,5,1,0,1,1,1,72950000.0,4450000000.0
35707,0,21,317,62,1,2,0,0,3,5,1,1,1,0,1,84919000.0,5265000000.0
35708,0,21,317,63,1,7,0,0,3,5,1,1,1,1,0,76507000.0,4820000000.0
35709,0,21,317,63,1,1,0,0,4,5,1,1,1,0,0,85714000.0,5400000000.0
35710,0,21,317,64,2,20,0,0,2,5,0,1,0,1,1,53906000.0,3450000000.0
35711,0,21,317,64,2,15,0,0,0,5,0,1,1,1,1,69531000.0,4450000000.0
35712,0,21,317,65,2,19,0,0,0,5,0,1,1,1,1,67692000.0,4400000000.0
35713,0,21,317,65,1,9,0,0,1,5,1,1,1,1,1,70000000.0,4550000000.0
35714,0,21,321,65,2,5,0,0,3,5,1,0,1,0,0,58461000.0,3800000000.0
35715,0,21,317,65,2,1,0,2,0,5,0,1,0,0,0,12307000.0,800000000.0
35716,0,21,317,66,2,8,0,1,4,5,1,1,1,0,0,73484000.0,4850000000.0
35717,0,21,317,66,2,7,0,0,3,5,1,1,1,1,0,76818000.0,5070000000.0
35718,0,21,317,67,1,13,0,0,1,5,1,1,1,1,0,74477000.0,4990000000.0
35719,0,21,321,68,1,1,0,0,3,5,1,1,1,0,0,53970000.0,3670000008.0
35720,0,21,317,69,2,9,0,0,4,5,1,1,1,1,1,73188000.0,5050000000.0
35721,0,21,317,69,1,8,0,0,2,5,1,1,1,0,0,72463000.0,5000000000.0
35722,0,21,317,70,1,20,0,0,2,5,1,1,1,1,1,47142000.0,3300000000.0
35723,0,21,317,70,1,6,0,0,2,5,1,1,1,0,0,74214000.0,5195000000.0
35724,0,21,317,70,2,1,0,0,5,5,1,1,1,0,1,75000000.0,5250000000.0
35725,0,21,321,72,1,1,0,0,4,5,1,1,1,0,0,52083000.0,3750000000.0
35726,0,21,320,75,2,1,0,0,4,5,1,1,1,0,1,86666000.0,6500000000.0
35727,0,21,317,77,2,1,0,0,1,5,1,1,1,0,1,73636000.0,5670000000.0
35728,0,21,317,78,2,9,0,0,3,5,1,1,1,1,0,78846000.0,6150000000.0
35729,0,21,317,78,2,6,0,0,1,5,1,1,1,0,1,14245000.0,1111111111.0
35730,0,21,321,80,2,7,0,0,3,5,1,1,1,0,1,54375000.0,4350000000.0
35731,0,21,317,81,2,13,0,0,3,5,1,1,1,1,1,68271000.0,5530000000.0
35732,0,21,325,82,2,9,0,0,1,5,1,1,0,0,0,64634000.0,5300000000.0
35733,0,21,317,83,2,3,0,0,5,5,1,1,1,0,1,79156000.0,6570000000.0
35734,0,21,317,83,2,1,0,0,5,5,1,1,1,0,1,80000000.0,6640000000.0
35735,0,21,317,83,2,1,0,3,3,5,1,1,1,1,1,76265000.0,6330000000.0
35736,0,21,317,84,2,10,0,3,1,5,1,1,1,0,1,72976000.0,6130000000.0
35737,0,21,317,84,2,2,0,0,5,5,1,1,1,0,1,78571000.0,6600000000.0
35738,0,21,317,84,2,1,0,0,1,5,1,1,1,0,1,78571000.0,6600000000.0
35739,0,21,318,84,2,1,0,0,3,5,1,1,1,0,1,38000000.0,3192000000.0
35740,0,21,317,84,2,1,0,0,3,5,1,1,1,0,1,38000000.0,3192000000.0
35741,0,21,321,85,2,7,0,0,1,5,1,1,1,1,1,51529000.0,4380000000.0
35742,0,21,317,85,2,7,0,0,5,5,1,1,1,0,1,73176000.0,6220000000.0
35743,0,21,321,85,2,1,0,0,3,5,1,1,1,1,1,65000000.0,5525000000.0
35744,0,21,321,86,2,10,0,0,4,5,1,1,1,0,1,46860000.0,4030000000.0
35745,0,21,325,86,2,10,0,0,5,5,1,1,1,1,0,69709000.0,5995000000.0
35746,0,21,317,86,2,9,0,0,4,5,1,1,1,0,1,72093000.0,6200000000.0
35747,0,21,317,86,2,8,0,0,5,5,1,1,1,1,1,73255000.0,6300000000.0
35748,0,21,317,86,2,1,0,0,1,5,1,1,1,0,1,75232000.0,6470000000.0
35749,0,21,317,86,2,1,0,3,2,5,1,1,1,1,1,75000000.0,6450000000.0
35750,0,21,317,87,2,10,0,0,5,5,1,1,1,1,1,66609000.0,5795000000.0
35751,0,21,321,87,2,8,0,0,5,5,1,1,1,1,1,52758000.0,4590000000.0
35752,0,21,317,88,2,20,0,0,5,5,1,0,1,0,1,85227000.0,7500000000.0
35753,0,21,317,88,2,9,0,0,3,5,1,1,1,1,1,72000000.0,6336000000.0
35754,0,21,317,88,2,6,0,0,1,5,1,1,1,1,1,69875000.0,6149000000.0
35755,0,21,321,88,2,2,0,0,2,5,1,1,1,1,1,61988000.0,5455000000.0
35756,0,21,317,88,2,1,0,0,5,5,1,1,1,0,1,75000000.0,6600000000.0
35757,0,21,321,89,2,9,0,0,3,5,1,1,1,1,0,53370000.0,4750000000.0
35758,0,21,317,89,2,5,0,0,1,5,1,1,1,1,1,70213000.0,6249000000.0
35759,0,21,317,91,2,5,0,0,4,5,1,1,1,0,1,80219000.0,7300000000.0
