MsSubClass,Neighborhood,Zone,Area,Room,BuiltAge,YearBuilt,Sale-Rent,Document,Floor,AllFloors,Elevator,Warehouse,Parking,Reconstruction,Balconcy,PricePerMeter,TotalPrice,URL
0,15,7,67,2,8,1395,0,0,1,NAN,1,1,1,NAN,NAN,22388000,1500000000,https://api.divar.ir/v8/posts-v2/web/QZprGjDg
0,15,7,55,2,4,1399,0,NAN,3,NAN,1,1,1,NAN,NAN,20000000,1100000000,https://api.divar.ir/v8/posts-v2/web/QZZffCT4
0,15,7,45,1,15,1388,0,NAN,2,NAN,0,1,1,NAN,NAN,30000000,1350000000,https://api.divar.ir/v8/posts-v2/web/QZrTTXHj
0,15,7,58,2,7,1396,0,NAN,3,NAN,1,1,1,NAN,NAN,34482000,2000000000,https://api.divar.ir/v8/posts-v2/web/QZbv1zvh
0,15,7,50,1,9,1394,0,NAN,3,NAN,1,1,1,NAN,NAN,40000000,2000000000,https://api.divar.ir/v8/posts-v2/web/QZiT_lPo
0,15,7,57,1,5,1398,0,NAN,4,NAN,1,1,1,NAN,NAN,85964000,4900000000,https://api.divar.ir/v8/posts-v2/web/QZzrRnWR
0,15,7,50,1,7,1396,0,NAN,3,NAN,1,1,1,NAN,NAN,38000000,1900000000,https://api.divar.ir/v8/posts-v2/web/QZDLI4uc
0,15,7,55,1,5,1398,0,0,4,5,1,1,1,1,1,24545000,1350000000,https://api.divar.ir/v8/posts-v2/web/QZircFXc
0,15,7,65,2,8,1395,0,0,2,3,1,1,1,1,1,25692000,1670000000,https://api.divar.ir/v8/posts-v2/web/QZhrq0ZS
0,15,7,50,1,7,1396,0,0,3,4,1,1,1,1,1,23600000,1180000000,https://api.divar.ir/v8/posts-v2/web/QZgjDDq9
0,15,7,60,2,7,1396,0,NAN,3,NAN,1,1,1,NAN,NAN,18333000,1100000000,https://api.divar.ir/v8/posts-v2/web/QZ8OqgAH
0,15,7,105,2,3,1400,0,NAN,3,NAN,1,1,1,NAN,NAN,33333000,3500000000,https://api.divar.ir/v8/posts-v2/web/gZBQkl5Y
0,15,7,48,1,5,1398,0,NAN,2,NAN,1,1,1,NAN,NAN,24791000,1190000000,https://api.divar.ir/v8/posts-v2/web/gZA4IvU4
0,15,7,50,1,5,1398,0,NAN,6,NAN,1,1,1,NAN,NAN,40000000,2000000000,https://api.divar.ir/v8/posts-v2/web/QZzXPUuU
0,15,7,53,1,9,1394,0,NAN,2,NAN,1,1,1,NAN,NAN,24528000,1300000000,https://api.divar.ir/v8/posts-v2/web/QZfTU-3i
0,15,7,68,2,7,1396,0,0,2,4,1,1,1,1,1,26470000,1800000000,https://api.divar.ir/v8/posts-v2/web/QZonHpBa
0,15,7,59,1,3,1400,0,0,2,4,1,1,1,NAN,1,22033000,1300000000,https://api.divar.ir/v8/posts-v2/web/QZ27JdwL
0,15,7,47,1,6,1397,0,0,3,3,1,1,1,NAN,1,31489000,1480000000,https://api.divar.ir/v8/posts-v2/web/gZB05Y9-
0,15,7,111,1,4,1399,0,NAN,2,NAN,1,1,1,NAN,NAN,9549000,1060000000,https://api.divar.ir/v8/posts-v2/web/QZrzjSDo
0,15,7,61,1,2,1401,0,NAN,2,NAN,1,1,1,NAN,NAN,27049000,1650000000,https://api.divar.ir/v8/posts-v2/web/QZ9-BXmQ
0,15,7,65,2,15,1388,0,0,1,3,0,1,1,1,1,28615000,1860000000,https://api.divar.ir/v8/posts-v2/web/QZsTGvf0
0,15,7,59,1,8,1395,0,NAN,4,NAN,1,1,1,NAN,NAN,18644000,1100000000,https://api.divar.ir/v8/posts-v2/web/QZaXRFcI
0,15,7,40,1,8,1395,0,NAN,2,NAN,0,1,1,NAN,NAN,25000000,1000000000,https://api.divar.ir/v8/posts-v2/web/QZmDMGPF
0,15,7,40,1,4,1399,0,0,2,4,1,1,1,1,1,27250000,1090000000,https://api.divar.ir/v8/posts-v2/web/QZpnlSTy
0,15,7,55,1,6,1397,0,0,2,3,0,1,1,1,1,27272000,1500000000,https://api.divar.ir/v8/posts-v2/web/QZ3DBbDQ
0,15,7,58,1,3,1400,0,0,2,4,1,1,1,NAN,1,22413000,1300000000,https://api.divar.ir/v8/posts-v2/web/QZmr-dH5
0,15,7,70,2,6,1397,0,0,2,3,1,1,1,1,1,22857000,1600000000,https://api.divar.ir/v8/posts-v2/web/QZYLf1G5
0,15,7,59,2,3,1400,0,0,3,4,1,1,1,NAN,1,25423000,1500000000,https://api.divar.ir/v8/posts-v2/web/QZdjdIsK
0,17,7,57,1,7,1396,0,0,2,4,1,0,1,0,1,76315000,4350000000,https://api.divar.ir/v8/posts-v2/web/gZCwYyzZ
0,17,7,80,2,6,1397,0,0,3,4,1,0,1,1,1,71250000,5700000000,https://api.divar.ir/v8/posts-v2/web/QZN-y6bB
0,17,7,72,2,15,1388,0,0,4,4,1,1,1,1,1,65972000,4750000000,https://api.divar.ir/v8/posts-v2/web/QZwrCC40
0,25,7,41,1,14,1389,0,0,4,4,0,1,1,1,1,50731000,2080000000,https://api.divar.ir/v8/posts-v2/web/gZCY8NZO
0,25,7,48,1,15,1388,0,0,1,4,0,1,1,1,1,50000000,2400000000,https://api.divar.ir/v8/posts-v2/web/QZoTlIbU
0,25,7,42,1,14,1389,0,0,1,4,0,1,1,1,1,54761000,2300000000,https://api.divar.ir/v8/posts-v2/web/QZunZRr6
0,25,7,10,2,1,1402,0,NAN,7,NAN,1,1,1,NAN,NAN,45000000,450000000,https://api.divar.ir/v8/posts-v2/web/QZgPLhC7
0,25,7,47,1,13,1390,0,0,1,4,0,1,1,1,0,46808000,2200000000,https://api.divar.ir/v8/posts-v2/web/QZu_-PgA
0,25,7,54,1,15,1388,0,0,3,4,1,0,1,0,0,47222000,2550000000,https://api.divar.ir/v8/posts-v2/web/QZircWTR
0,25,7,40,1,14,1389,0,0,1,4,0,1,1,1,1,55000000,2200000000,https://api.divar.ir/v8/posts-v2/web/QZs3VDuA
0,25,7,65,2,4,1399,0,NAN,4,NAN,1,0,0,NAN,NAN,43846000,2850000000,https://api.divar.ir/v8/posts-v2/web/QZgrWMA7
0,25,7,40,1,13,1390,0,0,1,4,0,1,1,1,1,55000000,2200000000,https://api.divar.ir/v8/posts-v2/web/QZxbcOWB
0,25,7,44,1,13,1390,0,0,1,4,0,0,1,0,NAN,50000000,2200000000,https://api.divar.ir/v8/posts-v2/web/QZn_BSiW
0,25,7,135,3,1,1402,0,3,1,5,1,0,1,1,1,50000000,6750000000,https://api.divar.ir/v8/posts-v2/web/gZB8kFig
0,25,7,93,2,7,1396,0,NAN,5,NAN,1,0,1,NAN,NAN,50537000,4700000000,https://api.divar.ir/v8/posts-v2/web/gZB4EN7-
0,28,7,87,2,23,1380,0,0,1,3,0,0,1,1,1,102298000,8900000000,https://api.divar.ir/v8/posts-v2/web/gZCcZMqn
0,28,7,95,2,29,1374,0,0,3,3,0,1,0,1,NAN,52631000,5000000000,https://api.divar.ir/v8/posts-v2/web/QZ4T4guP
0,28,7,70,2,13,1390,0,0,1,8,1,1,1,1,1,100000000,7000000000,https://api.divar.ir/v8/posts-v2/web/QZcrYfDf
0,28,7,100,2,1,1402,0,NAN,1,5,1,1,1,NAN,NAN,120000000,12000000000,https://api.divar.ir/v8/posts-v2/web/QZtD2Upi
0,28,7,142,3,2,1401,0,NAN,1,NAN,1,1,1,NAN,NAN,100000000,14200000000,https://api.divar.ir/v8/posts-v2/web/QZr7SiVJ
0,28,7,128,3,1,1402,0,0,5,6,1,1,1,NAN,1,108984000,13950000000,https://api.divar.ir/v8/posts-v2/web/QZfnzmD5
0,28,7,91,2,2,1401,0,0,1,5,1,1,1,NAN,1,113736000,10350000000,https://api.divar.ir/v8/posts-v2/web/QZLOtpuL
0,28,7,176,3,6,1397,0,0,5,6,1,1,1,1,1,85227000,15000000000,https://api.divar.ir/v8/posts-v2/web/QZWSVvCE
0,28,7,130,3,1,1402,0,0,5,6,1,1,1,1,1,107692000,14000000000,https://api.divar.ir/v8/posts-v2/web/gZBsFf4d
0,65,7,58,1,20,1383,0,NAN,3,NAN,0,1,0,NAN,NAN,70000000,4060000000,https://api.divar.ir/v8/posts-v2/web/gZCQKom-
0,87,7,66,1,28,1375,0,0,1,4,0,1,0,1,1,60606000,4000000000,https://api.divar.ir/v8/posts-v2/web/gZCEWEsl
0,87,7,118,2,13,1390,0,0,3,3,0,1,1,1,1,60169000,7100000000,https://api.divar.ir/v8/posts-v2/web/gZBcEfI7
0,106,7,100,2,2,1401,0,0,3,5,1,0,1,NAN,1,75000000,7500000000,https://api.divar.ir/v8/posts-v2/web/QZor4Jil
0,106,7,129,3,2,1401,0,0,3,4,1,1,1,NAN,1,73643000,9500000000,https://api.divar.ir/v8/posts-v2/web/QZqrCagn
0,106,7,90,2,3,1400,0,0,4,7,1,1,1,NAN,1,77777000,7000000000,https://api.divar.ir/v8/posts-v2/web/QZbPfVLB
0,106,7,44,1,17,1386,0,NAN,4,NAN,1,1,0,NAN,NAN,73863000,3250000000,https://api.divar.ir/v8/posts-v2/web/QZoznjc4
0,106,7,113,2,1,1402,0,NAN,3,NAN,1,1,1,NAN,NAN,79646000,9000000000,https://api.divar.ir/v8/posts-v2/web/gZBsp-aq
0,106,7,35,1,3,1400,0,0,2,4,1,1,1,NAN,0,87142000,3050000000,https://api.divar.ir/v8/posts-v2/web/QZtN6zhj
0,106,7,73,2,11,1392,0,0,2,4,1,1,1,1,1,72602000,5300000000,https://api.divar.ir/v8/posts-v2/web/QZfLE7Sk
0,106,7,56,1,1,1402,0,0,2,4,1,1,0,NAN,1,69642000,3900000000,https://api.divar.ir/v8/posts-v2/web/QZSLvyRt
0,106,7,57,1,13,1390,0,0,4,4,1,1,1,NAN,0,77192000,4400000000,https://api.divar.ir/v8/posts-v2/web/QZN-kPoJ
0,106,7,50,1,3,1400,0,0,3,4,1,1,1,NAN,0,88000000,4400000000,https://api.divar.ir/v8/posts-v2/web/QZbYeghw
0,106,7,92,2,1,1402,0,0,1,5,1,1,1,NAN,1,78260000,7200000000,https://api.divar.ir/v8/posts-v2/web/QZczofzN
0,106,7,73,2,8,1395,0,0,2,4,1,1,1,1,1,72602000,5300000000,https://api.divar.ir/v8/posts-v2/web/QZcHIXvU
0,106,7,104,2,1,1402,0,0,4,4,1,1,1,NAN,1,75000000,7800000000,https://api.divar.ir/v8/posts-v2/web/gZB8k523
0,137,7,46,1,24,1379,0,0,,2,0,1,0,1,0,55434000,2550000000,https://api.divar.ir/v8/posts-v2/web/QZc_0PwA
0,137,7,70,2,4,1399,0,NAN,1,NAN,1,1,1,NAN,NAN,700000000,49000000000,https://api.divar.ir/v8/posts-v2/web/gZBI7QzP
0,139,7,603,3,3,1400,0,0,5,5,1,1,1,NAN,1,174129000,1.05E+11,https://api.divar.ir/v8/posts-v2/web/gZCMoMSq
0,139,7,100,2,4,1399,0,NAN,5,NAN,1,1,1,NAN,1,120000000,12000000000,https://api.divar.ir/v8/posts-v2/web/QZkj5rTn
0,139,7,146,3,33,1370,0,0,4,4,0,1,1,1,1,75342000,11000000000,https://api.divar.ir/v8/posts-v2/web/QZkZ1Tva
0,144,7,118,2,13,1390,0,NAN,3,NAN,1,1,1,NAN,NAN,90254000,10650000000,https://api.divar.ir/v8/posts-v2/web/gZCsnCDP
0,144,7,222,4,1,1402,0,0,5,6,1,1,1,NAN,1,122477000,27190000000,https://api.divar.ir/v8/posts-v2/web/QZffVPzk
0,144,7,99,2,3,1400,0,0,2,5,1,1,1,NAN,1,114646000,11350000000,https://api.divar.ir/v8/posts-v2/web/gZCwLNPa
0,144,7,127,3,2,1401,0,NAN,1,NAN,1,1,1,NAN,NAN,120000000,15240000000,https://api.divar.ir/v8/posts-v2/web/QZdnKnm5
0,144,7,95,2,1,1402,0,NAN,2,5,1,1,1,NAN,1,136842000,13000000000,https://api.divar.ir/v8/posts-v2/web/QZgT200B
0,144,7,102,2,9,1394,0,NAN,1,NAN,1,1,1,NAN,NAN,120588000,12300000000,https://api.divar.ir/v8/posts-v2/web/QZ0CMT81
0,144,7,102,2,3,1400,0,NAN,6,NAN,1,1,1,NAN,NAN,185294000,18900000000,https://api.divar.ir/v8/posts-v2/web/QZN7rjgy
0,144,7,144,3,9,1394,0,NAN,3,NAN,1,1,1,NAN,NAN,138888000,20000000000,https://api.divar.ir/v8/posts-v2/web/QZo_gAVK
0,144,7,103,3,11,1392,0,NAN,1,NAN,1,1,1,NAN,NAN,124271000,12800000000,https://api.divar.ir/v8/posts-v2/web/QZofkObU
0,144,7,108,2,19,1384,0,NAN,3,NAN,1,1,1,NAN,NAN,103703000,11200000000,https://api.divar.ir/v8/posts-v2/web/QZozkUS_
0,144,7,75,2,2,1401,0,NAN,3,NAN,1,1,1,NAN,NAN,135000000,10125000000,https://api.divar.ir/v8/posts-v2/web/QZozgcLO
0,144,7,100,2,12,1391,0,NAN,1,NAN,0,1,1,NAN,NAN,70000000,7000000000,https://api.divar.ir/v8/posts-v2/web/gZCkIWj7
0,144,7,128,3,2,1401,0,0,1,5,1,1,1,NAN,1,113281000,14500000000,https://api.divar.ir/v8/posts-v2/web/QZjXBfSq
0,144,7,53,1,22,1381,0,0,,5,1,0,0,1,1,86792000,4600000000,https://api.divar.ir/v8/posts-v2/web/QZ-bKdG7
0,144,7,68,2,21,1382,0,NAN,2,NAN,1,1,1,NAN,NAN,100000000,6800000000,https://api.divar.ir/v8/posts-v2/web/QZuX8zry
0,144,7,135,2,28,1375,0,NAN,,NAN,0,1,1,NAN,NAN,92592000,12500000000,https://api.divar.ir/v8/posts-v2/web/QZN_8QZu
0,144,7,130,3,1,1402,0,0,4,5,1,1,1,NAN,1,146153000,19000000000,https://api.divar.ir/v8/posts-v2/web/QZcb5Hyg
0,144,7,115,2,1,1402,0,0,6,6,1,1,1,NAN,1,121739000,14000000000,https://api.divar.ir/v8/posts-v2/web/gZBwrhkD
0,144,7,115,2,1,1402,0,0,6,6,1,1,1,NAN,1,120000000,13800000000,https://api.divar.ir/v8/posts-v2/web/QZgzWaBl
0,144,7,125,3,5,1398,0,0,1,5,1,1,1,NAN,1,120000000,15000000000,https://api.divar.ir/v8/posts-v2/web/QZxDFOIc
0,144,7,65,1,25,1378,0,NAN,1,NAN,0,1,1,NAN,NAN,110769000,7200000000,https://api.divar.ir/v8/posts-v2/web/gZBwmPhs
0,144,7,107,2,19,1384,0,0,3,5,1,1,1,NAN,NAN,119626000,12800000000,https://api.divar.ir/v8/posts-v2/web/QZoXDOTi
0,158,7,60,2,13,1390,0,0,4,4,1,1,1,NAN,1,67500000,4050000000,https://api.divar.ir/v8/posts-v2/web/gZCoK4pM
0,158,7,60,,33,1370,0,0,1,2,0,1,0,1,1,58333000,3500000000,https://api.divar.ir/v8/posts-v2/web/gZC4YSF8
0,158,7,96,2,2,1401,0,0,3,5,1,0,1,0,1,68020000,6530000000,https://api.divar.ir/v8/posts-v2/web/gZCwor6i
0,158,7,69,2,2,1401,0,0,1,5,1,0,0,NAN,1,70000000,4830000000,https://api.divar.ir/v8/posts-v2/web/QZp7HP49
0,158,7,118,2,1,1402,0,NAN,3,NAN,1,1,1,NAN,1,80084000,9450000000,https://api.divar.ir/v8/posts-v2/web/gZBsUmI0
0,171,7,113,2,2,1401,0,NAN,3,NAN,1,1,1,NAN,NAN,148672000,16800000000,https://api.divar.ir/v8/posts-v2/web/QZ1StoRz
0,171,7,57,1,18,1385,0,0,1,5,1,1,1,1,1,119298000,6800000000,https://api.divar.ir/v8/posts-v2/web/QZ1_8_oN
0,171,7,72,2,1,1402,0,0,4,5,1,1,1,1,1,165277000,11900000000,https://api.divar.ir/v8/posts-v2/web/QZ6vRw2J
0,171,7,85,2,8,1395,0,NAN,3,NAN,1,1,0,NAN,NAN,103529000,8800000000,https://api.divar.ir/v8/posts-v2/web/gZCsqohd
0,171,7,110,2,3,1400,0,0,3,4,1,1,1,NAN,1,130000000,14300000000,https://api.divar.ir/v8/posts-v2/web/gZCoWd2G
0,171,7,100,2,23,1380,0,0,2,4,0,1,1,1,1,105000000,10500000000,https://api.divar.ir/v8/posts-v2/web/gZBgE93Y
0,171,7,95,2,1,1402,0,0,5,5,1,1,1,NAN,1,151578000,14400000000,https://api.divar.ir/v8/posts-v2/web/QZgrpp78
0,171,7,90,2,21,1382,0,NAN,3,NAN,1,1,1,NAN,NAN,94444000,8500000000,https://api.divar.ir/v8/posts-v2/web/QZ1LBQaD
0,219,7,85,2,1,1402,0,0,5,5,1,0,1,0,1,75882000,6450000000,https://api.divar.ir/v8/posts-v2/web/QZMZvGwN
0,219,7,59,1,1,1402,0,0,2,5,1,1,1,NAN,0,78305000,4620000000,https://api.divar.ir/v8/posts-v2/web/QZ1rMfaN
0,225,7,87,2,1,1402,0,NAN,7,NAN,1,1,1,0,NAN,25287000,2200000000,https://api.divar.ir/v8/posts-v2/web/gZBICxhz
0,44,8,135,3,1,1402,0,NAN,5,NAN,1,0,1,NAN,NAN,97037000,13100000000,https://api.divar.ir/v8/posts-v2/web/QZt_F2bf
0,57,8,105,2,2,1401,0,0,1,6,1,1,1,1,1,78095000,8200000000,https://api.divar.ir/v8/posts-v2/web/gZCccYhf
0,57,8,38,1,16,1387,0,0,4,4,1,1,1,1,0,84210000,3200000000,https://api.divar.ir/v8/posts-v2/web/QZdzpqOv
0,57,8,110,2,16,1387,0,0,2,4,0,1,1,1,1,38181000,4200000000,https://api.divar.ir/v8/posts-v2/web/QZyjcXPT
0,57,8,97,2,1,1402,0,NAN,2,NAN,1,1,1,NAN,NAN,28144000,2730000000,https://api.divar.ir/v8/posts-v2/web/QZkbjEyr
0,57,8,96,2,12,1391,0,0,3,5,1,1,1,NAN,1,79166000,7600000000,https://api.divar.ir/v8/posts-v2/web/gZCIp82O
0,57,8,22,2,1,1402,0,NAN,6,NAN,1,1,1,NAN,NAN,20454000,450000000,https://api.divar.ir/v8/posts-v2/web/QZ7zC3Vx
0,57,8,11,3,3,1400,0,NAN,1,NAN,1,1,1,NAN,NAN,40000000,440000000,https://api.divar.ir/v8/posts-v2/web/QZy_6Eqd
0,57,8,87,2,1,1402,0,NAN,2,NAN,1,1,1,NAN,NAN,27586000,2400000000,https://api.divar.ir/v8/posts-v2/web/QZp_IbKR
0,57,8,80,2,4,1399,0,0,1,NAN,1,1,1,0,NAN,82000000,6560000000,https://api.divar.ir/v8/posts-v2/web/gZBIKmHm
0,57,8,72,1,28,1375,0,0,3,4,0,1,1,1,0,47222000,3400000000,https://api.divar.ir/v8/posts-v2/web/QZqXghJu
0,57,8,10,2,1,1402,0,NAN,6,NAN,1,0,1,NAN,NAN,45000000,450000000,https://api.divar.ir/v8/posts-v2/web/QZxfVJiP
0,57,8,11,2,1,1402,0,NAN,6,NAN,1,1,1,0,NAN,40909000,450000000,https://api.divar.ir/v8/posts-v2/web/QZkLLUAd
0,57,8,11,2,2,1401,0,NAN,5,NAN,1,0,1,NAN,NAN,40909000,450000000,https://api.divar.ir/v8/posts-v2/web/QZxbmPKU
0,57,8,11,2,3,1400,0,NAN,6,NAN,1,0,1,NAN,NAN,40909000,450000000,https://api.divar.ir/v8/posts-v2/web/QZxHmNGv
0,57,8,70,1,25,1378,0,1,1,4,0,0,0,1,1,55714000,3900000000,https://api.divar.ir/v8/posts-v2/web/gZBsGxXl
0,57,8,97,2,1,1402,0,NAN,3,NAN,1,1,1,NAN,NAN,24226000,2350000000,https://api.divar.ir/v8/posts-v2/web/QZ07wYbN
0,57,8,128,3,19,1384,0,NAN,2,NAN,1,1,1,NAN,NAN,89843000,11500000000,https://api.divar.ir/v8/posts-v2/web/gZBkWsRH
0,57,8,45,1,20,1383,0,2,,4,0,1,0,NAN,0,38888000,1750000000,https://api.divar.ir/v8/posts-v2/web/gZBImzOr
0,57,8,65,1,3,1400,0,2,4,4,0,1,0,NAN,1,34615000,2250000000,https://api.divar.ir/v8/posts-v2/web/gZB8kaQ1
0,80,8,81,2,9,1394,0,0,3,4,1,1,1,1,1,118000000,9558000000,https://api.divar.ir/v8/posts-v2/web/QZcLkRwq
0,80,8,50,1,13,1390,0,NAN,1,NAN,0,0,0,NAN,NAN,96000000,4800000000,https://api.divar.ir/v8/posts-v2/web/gZBwZF1a
0,121,8,85,2,6,1397,0,0,2,5,1,1,1,0,1,84670000,7197000000,https://api.divar.ir/v8/posts-v2/web/gZCwcJHx
0,121,8,48,1,26,1377,0,0,3,3,0,1,0,1,NAN,71875000,3450000000,https://api.divar.ir/v8/posts-v2/web/QZ_rfMXL
0,121,8,73,2,1,1402,0,0,6,6,1,1,1,NAN,1,104109000,7600000000,https://api.divar.ir/v8/posts-v2/web/QZsj3wXM
0,121,8,131,2,6,1397,0,0,4,NAN,1,1,1,NAN,1,83969000,11000000000,https://api.divar.ir/v8/posts-v2/web/QZYbsgvH
0,134,8,84,2,12,1391,0,NAN,2,NAN,1,1,1,NAN,NAN,125000000,10500000000,https://api.divar.ir/v8/posts-v2/web/gZCo7OTm
0,134,8,170,3,1,1402,0,0,4,5,1,1,1,1,1,142352000,24200000000,https://api.divar.ir/v8/posts-v2/web/gZC0q5Wz
0,134,8,54,1,1,1402,0,0,1,5,1,1,1,NAN,1,120000000,6480000000,https://api.divar.ir/v8/posts-v2/web/QZQTHj4a
0,134,8,102,2,14,1389,0,0,4,4,1,1,1,NAN,1,109803000,11200000000,https://api.divar.ir/v8/posts-v2/web/QZ3G36ZT
0,134,8,98,2,1,1402,0,0,2,6,1,1,1,NAN,1,91836000,9000000000,https://api.divar.ir/v8/posts-v2/web/gZCsXaHg
0,134,8,59,1,17,1386,0,0,4,4,0,1,1,NAN,NAN,79661000,4700000000,https://api.divar.ir/v8/posts-v2/web/QZtfZPxO
0,134,8,65,2,18,1385,0,0,1,4,0,1,1,1,1,95384000,6200000000,https://api.divar.ir/v8/posts-v2/web/gZCslDr3
0,134,8,50,1,19,1384,0,0,1,3,0,1,1,0,NAN,97000000,4850000000,https://api.divar.ir/v8/posts-v2/web/QZ9nTRQ4
0,134,8,156,3,18,1385,0,0,3,3,0,1,1,1,1,64102000,10000000000,https://api.divar.ir/v8/posts-v2/web/gZBg7Lyx
0,134,8,59,1,21,1382,0,0,4,4,0,1,0,1,1,62711000,3700000000,https://api.divar.ir/v8/posts-v2/web/QZvHhuSL
0,134,8,177,3,1,1402,0,NAN,2,NAN,1,1,1,NAN,NAN,180000000,31860000000,https://api.divar.ir/v8/posts-v2/web/QZtLoLKl
0,134,8,35,1,5,1398,0,NAN,1,NAN,0,1,0,NAN,NAN,100000000,3500000000,https://api.divar.ir/v8/posts-v2/web/gZBc0tRj
0,213,8,64,1,25,1378,0,NAN,,NAN,0,1,0,NAN,NAN,57812000,3700000000,https://api.divar.ir/v8/posts-v2/web/gZC44jw-
0,213,8,85,2,3,1400,0,NAN,2,NAN,1,0,1,NAN,NAN,103529000,8800000000,https://api.divar.ir/v8/posts-v2/web/gZCYHEYA
0,213,8,52,1,12,1391,0,0,4,4,0,1,0,0,NAN,71153000,3700000000,https://api.divar.ir/v8/posts-v2/web/QZ-XLyau
0,224,8,185,3,6,1397,0,NAN,5,NAN,1,1,1,NAN,NAN,72972000,13500000000,https://api.divar.ir/v8/posts-v2/web/gZCwrLbn
0,224,8,132,2,2,1401,0,0,4,5,1,1,1,NAN,1,92424000,12200000000,https://api.divar.ir/v8/posts-v2/web/QZoHZL2s
0,224,8,60,2,23,1380,0,NAN,3,NAN,0,1,1,NAN,NAN,76666000,4600000000,https://api.divar.ir/v8/posts-v2/web/QZanp2TK
0,224,8,45,1,25,1378,0,NAN,2,NAN,0,1,0,0,NAN,77777000,3500000000,https://api.divar.ir/v8/posts-v2/web/QZiHbep0
0,224,8,53,1,28,1375,0,1,2,4,0,1,0,1,0,58490000,3100000000,https://api.divar.ir/v8/posts-v2/web/gZBMWhYA
0,224,8,73,2,2,1401,0,0,4,4,1,1,1,NAN,1,94246000,6880000000,https://api.divar.ir/v8/posts-v2/web/QZvzS-ye
0,224,8,130,3,3,1400,0,0,5,5,1,1,1,NAN,1,90384000,11750000000,https://api.divar.ir/v8/posts-v2/web/QZrvUYqV
0,226,8,99,2,21,1382,0,NAN,3,NAN,0,1,1,0,NAN,68686000,6800000000,https://api.divar.ir/v8/posts-v2/web/gZBMGKID
0,236,8,75,2,28,1375,0,1,2,3,0,0,0,1,1,54666000,4100000000,https://api.divar.ir/v8/posts-v2/web/gZCw4V-j
0,236,8,60,1,28,1375,0,0,3,3,0,1,0,1,1,58333000,3500000000,https://api.divar.ir/v8/posts-v2/web/gZBgWpJx
0,55,9,65,1,11,1392,0,0,5,5,1,1,1,1,1,84615000,5500000000,https://api.divar.ir/v8/posts-v2/web/gZCgnSiX
0,55,9,88,2,1,1402,0,0,1,5,1,1,1,NAN,1,61363000,5400000000,https://api.divar.ir/v8/posts-v2/web/QZeztkDJ
0,55,9,53,1,1,1402,0,0,2,5,1,1,1,1,1,73584000,3900000000,https://api.divar.ir/v8/posts-v2/web/QZtfWvat
0,55,9,146,3,1,1402,0,0,3,5,1,1,1,NAN,1,83561000,12200000000,https://api.divar.ir/v8/posts-v2/web/gZBoGAti
0,99,9,38,1,1,1402,0,NAN,2,4,1,1,0,NAN,NAN,75000000,2850000000,https://api.divar.ir/v8/posts-v2/web/gZC0rG0z
0,99,9,54,1,20,1383,0,0,2,3,0,1,1,1,0,55555000,3000000000,https://api.divar.ir/v8/posts-v2/web/QZ8vgVlu
0,99,9,62,2,2,1401,0,0,5,NAN,1,0,0,0,1,66935000,4150000000,https://api.divar.ir/v8/posts-v2/web/QZJXdbqo
0,99,9,55,1,7,1396,0,0,3,4,1,1,1,1,1,57818000,3180000000,https://api.divar.ir/v8/posts-v2/web/QZkPUFYj
0,99,9,79,2,8,1395,0,0,4,4,1,1,0,1,1,53167000,4200250000,https://api.divar.ir/v8/posts-v2/web/gZCkSB_o
0,99,9,95,2,1,1402,0,0,6,6,1,1,1,1,1,52526000,4990000000,https://api.divar.ir/v8/posts-v2/web/QZgr5Eag
0,99,9,79,2,1,1402,0,NAN,3,NAN,1,1,1,NAN,1,56455000,4460000000,https://api.divar.ir/v8/posts-v2/web/gZBsSrJP
0,146,9,55,1,20,1383,0,0,2,3,0,1,1,1,0,54545000,3000000000,https://api.divar.ir/v8/posts-v2/web/gZAECDJA
0,146,9,105,3,1,1402,0,3,1,5,1,0,0,NAN,1,52380000,5500000000,https://api.divar.ir/v8/posts-v2/web/gZCYaj3U
0,146,9,85,2,1,1402,0,0,1,6,1,1,1,0,1,64705000,5500000000,https://api.divar.ir/v8/posts-v2/web/QZ1Dl9Q2
0,146,9,65,1,10,1393,0,0,5,5,1,1,1,1,1,86153000,5600000000,https://api.divar.ir/v8/posts-v2/web/gZCUbuIQ
0,146,9,122,2,2,1401,0,0,2,5,1,0,1,0,1,81967000,10000000000,https://api.divar.ir/v8/posts-v2/web/QZoPYc6m
0,146,9,77,2,32,1371,0,NAN,1,NAN,0,1,1,NAN,NAN,54545000,4200000000,https://api.divar.ir/v8/posts-v2/web/QZkv72y6
0,146,9,135,3,1,1402,0,0,5,5,1,1,1,0,1,62962000,8500000000,https://api.divar.ir/v8/posts-v2/web/QZpnPsrc
0,146,9,50,1,10,1393,0,NAN,1,NAN,1,1,1,NAN,NAN,26000000,1300000000,https://api.divar.ir/v8/posts-v2/web/gZCQnZ7u
0,146,9,76,2,7,1396,0,0,4,4,1,1,0,1,1,63157000,4800000000,https://api.divar.ir/v8/posts-v2/web/QZkDS6F3
0,146,9,60,2,7,1396,0,0,3,3,1,1,1,NAN,1,35000000,2100000000,https://api.divar.ir/v8/posts-v2/web/QZqnd1vw
0,146,9,73,1,33,1370,0,0,1,4,1,1,1,1,1,68493000,5000000000,https://api.divar.ir/v8/posts-v2/web/gZCwFGnp
